5461203716483178,3,15
4916649426858,3,21
371891562213879,3,16
378931704109743,15,122
5526220796159315,4,16
372515725316159,3,10
4485210998034,4,17
4916926891527,3,22
4916485490349,3,21
342572511715216,3,11
4485965080814,3,18
371702321041792,3,14
5579105866761114,3,12
5309753287540836,3,13
4556436825746,4,23
4516233180398,3,25
5560222029550655,3,18
5460240969078942,3,17
4539288865317,2,3
5272864059263235,3,16
4539112400760,2,7
4716967800340,2,11
4556267514823,3,12
4485626329477,4,30
4929185813439,3,8
5350125925569378,2,9
376348397461756,4,23
5300077225325939,3,20
376342556165837,2,11
349192628466398,3,9
5126390796753849,3,16
4929699056756,2,13
5128248250975076,3,19
5496658681795576,3,24
4539000882772,3,23
5167068102582272,3,20
345037273839007,3,12
372904394920618,3,13
347806333857003,3,17
376476701975748,3,14
343179604286912,3,13
5279485952930010,3,14
4716048897943,3,20
4024007133347,2,10
4485897689120,3,17
5117894365897953,3,20
5348485793898472,3,7
5341622849244817,3,15
4532612001386,3,13
345439711959878,3,21
5434242782313053,3,20
372202917953673,2,10
5522038340460219,3,13
372379377299258,4,19
5141052407506807,3,23
4916839542720,3,10
5418132296584234,3,15
5483441966254758,3,17
349426680017743,3,20
5568912224206754,3,18
4916295092731,3,11
4539349220999,4,10
5192166300748528,2,11
4532504846062,2,15
379035649962015,2,10
4556680962120,3,7
372106400140666,3,13
373781592889244,3,13
376625005274493,3,11
371727573933115,3,15
378010672642660,3,13
348974721753603,3,18
5505110728507043,2,14
342058236063041,3,16
5241801542886634,2,10
377355846109182,3,14
5348642334531711,3,27
5564038922681454,3,14
347344678198452,3,9
5534504653213301,4,23
375147898096447,4,23
4762047716189,2,7
4485777894907,2,15
4485255414160,3,13
4532353695180,4,16
5421270602765850,11,44
5326250400310055,3,11
371513600553492,2,24
345717933685680,3,19
4215720118900,4,18
5325076777458065,3,18
5317864438116572,2,11
4916282626103,6,27
5522808033469663,4,19
4556984128030,3,15
370973808180905,3,14
5226106118772625,4,30
5123435315676964,3,7
4556153876872,3,18
4916083647191,3,14
5303744817956937,2,11
4916484988632,3,12
5388131448020127,3,25
4916960872011,2,10
5537139571209698,2,13
4556882108969,3,19
5580691424191032,5,28
4221471661676,2,13
5323624865676098,2,3
4929667557371,3,14
4539754471665,3,13
345978023758510,2,9
346878409825322,3,14
378945780476099,4,17
5582635744937952,4,28
370590563271461,4,15
5258696846183203,2,12
5380536062052875,3,13
5185781334865186,2,6
5442546776766641,4,18
377733880169298,2,9
372073320024786,2,10
5248095292452811,2,12
4806042945275,2,14
372444852334960,3,17
348262260894966,3,9
375874576292341,2,10
4916196244316,3,15
4556145954225,4,22
5141189531812642,3,9
349430038280839,5,31
4716272181618,3,10
373637564330858,2,23
5278655175080394,2,4
5440585147305137,2,9
376661157374666,3,11
4539555139164,2,27
377695186685840,5,28
375115222495734,4,14
4539732107894,12,48
4186990432216,3,10
379458986497678,2,6
5322274570748773,3,21
344732990283494,4,35
4532881994790,2,8
5484568326181088,4,24
349397399521558,3,9
4929856213778,3,12
4764854078885,3,22
4024007170604,2,6
4485339283235,2,6
4556209388138,4,12
5442428550768566,2,9
5486353977270631,4,26
5413299303800179,3,15
4556141530995,3,13
4485202905518,2,6
378146135416308,3,23
4929906109596,3,10
342679304464975,4,19
4716865817446,2,11
4916103364298,2,16
4485228066683,4,23
346735089595379,9,61
378552132407929,2,6
5306456809840642,3,12
4556170317520,2,13
4716219551006,2,10
4539136140574,3,22
376292354277237,3,15
4539047178770,3,15
4539556317975,3,13
5488500808881154,3,16
342315753906303,2,13
4929997015181,3,14
4556751638724,2,9
5341488232686828,3,10
4556708135139,2,7
4929296690643,3,10
370329554120696,3,18
372712706146818,3,9
376854145483430,2,14
341000576843195,3,14
342264276672747,3,12
5128350280672317,2,12
377345014562023,3,11
5140669027145111,2,16
4916730496414,3,11
5572932985926410,4,11
4929956170613,3,7
4485868244244,15,77
5349888725495953,22,131
5518659732145179,11,53
340931101336126,2,3
5115038904284867,3,20
5544139973441056,19,156
4716580909221,2,15
5335460984824145,3,14
344656215034582,2,13
374463306982586,2,24
4485662833101,2,7
4485605060085,17,83
4319296307382,2,9
5421872503087886,4,13
378884300146769,3,18
5248101398651015,2,4
340314515895849,3,16
5194825572376122,3,19
346272396567792,3,14
348016735939222,11,49
5318888578096368,3,18
373820853615250,3,14
4024007170760,2,9
4485686849547,2,5
4024007111525,3,22
347628361266463,3,9
4716251472400,3,15
5319113897137960,2,9
5365452701081987,2,12
4532295990103,3,20
5294979788509585,3,16
375742610527842,2,7
348705629058137,3,20
4539873770526,3,11
5305139292733349,4,18
5425016186071876,3,31
4485737145747,3,6
4024007133164,3,13
5352893373966226,3,6
371709289667294,3,11
4556077582044,10,63
5331942204758983,2,9
5142575342263885,4,23
379153621037357,3,13
5482661815495135,3,18
5593438479419305,3,30
343066150399555,3,11
4716680106249,2,12
376125297541402,5,16
4024007180033,2,10
5467220102281564,3,23
372019080768062,3,12
341289061565286,15,91
5403143372126672,3,19
347310919119573,8,63
5597662447001152,2,12
4539325133323,2,8
348779654095413,2,18
376894462969660,6,28
348502148563337,3,23
5550235150116197,3,17
5467278653653482,4,16
5545098704686869,2,11
5288279544029145,17,96
4916360998481,3,15
379721667981322,3,15
379519642568374,3,18
4929440390199,3,9
373124042823572,17,107
378494599592309,3,12
347287440899602,2,7
5506768474184967,2,12
4532721865663,4,21
